#KEY	SRR11728040_2	SRR11728041_2	SRR11728042_2	SRR11728043_2
200879	0	0	2	5
200894	931	645	957	1407
200895	100	118	197	224
2009	75	79	39	26
200909	0	0	0	0
200916	843	618	542	832
200931	6	16	16	28
200933	672	514	473	572
200942	0	4	2	0
200958	53	66	62	92
200959	0	0	0	0
2010	9145	6516	5573	8342
2011	2412	1775	1528	1988
201134	11	11	10	14
201140	0	0	0	0
201158	24	44	63	91
201161	275	242	72	84
201163	2959	2302	2669	3166
201164	421	359	163	345
201175	275	169	112	184
201176	520	280	37	77
201181	2	2	0	0
201191	21	15	16	8
2012	39976	32817	36568	46253
201229	47	28	4	10
201232	179	160	118	191
201243	0	0	3	0
201254	513	312	134	206
201255	279	182	7	33
201266	2468	1935	614	942
201283	358	394	211	246
201292	931	576	204	320
201294	8044	6275	4305	6274
201299	118	54	10	24
2013	4933	3459	3314	5175
201305	546	493	138	125
2014	17997	11898	9088	13459
201456	36	41	14	11
201475	978	896	1614	2198
2015	223	237	223	282
201501	55	42	0	5
201514	124	133	29	100
201516	0	0	0	0
201562	452	387	198	179
201595	9250	6646	6576	8469
2016	5	0	0	0
201617	1	0	0	8
201625	10	8	17	19
201626	2174	1737	1968	2518
201627	1362	1031	944	1432
201633	0	0	0	0
201651	0	0	0	0
2017	147	151	171	242
201725	896	725	415	495
201780	0	4	1	2
201798	8	2	10	4
201799	940	824	1929	2089
2018	0	0	0	0
201895	835	587	521	658
2019	0	0	0	0
201931	946	689	379	610
201965	591	499	447	650
201973	525	321	162	188
202	2130	1926	371	550
2020	0	2	0	0
202018	546	544	353	484
202020	20	27	24	29
202051	66	66	72	38
202052	483	287	305	493
2021	423	304	101	190
202134	2	0	0	0
202151	0	0	0	0
202181	236	299	212	279
2022	6054	4627	1349	1799
202243	310	258	71	84
202299	13	12	90	112
2023	124144	88474	85013	119097
202309	330	274	307	375
202333	31	42	216	165
202374	0	0	0	0
202459	2	0	1	0
202500	68	32	38	39
202559	0	0	0	0
2026	1351	1154	1263	1888
2027	490	476	408	483
202781	795	807	759	1223
2028	0	0	0	0
202865	0	0	0	0
2029	9578	7254	5797	8598
202915	0	8	0	4
203	275	228	213	294
2030	1144	888	111	136
203054	944	632	434	554
203062	3067	2922	2448	3232
203068	2	1	0	2
203069	1367	947	614	1062
203074	2	6	2	4
203076	1	0	0	0
203100	16	19	4	6
203102	28	29	53	70
203111	2	0	0	0
203190	6	7	12	24
203197	551	504	214	312
203228	1891	1625	1941	2249
203238	93	50	29	39
203245	316	208	90	175
203259	1477	1393	1322	1816
203260	176	148	124	224
203286	430	351	111	134
2033	4332	4144	2970	3088
203328	0	0	0	0
2034	5018	4368	6004	7467
203413	0	0	0	0
203414	40	53	80	93
203427	1662	1341	970	1201
203429	0	0	0	0
203430	43	38	32	35
203447	0	0	0	0
2035	4000	3645	2072	2502
203522	4577	4178	2536	3425
203523	99	135	110	125
203547	2581	2073	2221	2924
203562	3	0	0	2
203569	2	0	0	0
2036	111	89	26	19
203611	0	0	0	0
2037	0	0	0	0
2038	0	0	0	0
203859	0	0	0	0
2039	2	4	1	0
204	16049	12582	11575	16390
2040	4977	3429	5775	7997
204010	5	14	25	32
2041	558	418	250	371
2042	0	0	0	0
204219	10	4	18	4
2043	0	0	0	0
2044	0	0	0	0
204474	0	0	0	0
2045	0	0	0	0
2046	1	0	13	25
2047	4	0	0	0
2048	409	262	81	89
204801	0	0	0	0
204851	5228	4649	4169	5323
2049	2	2	1	0
204962	0	0	0	0
205	1102	843	2074	2403
2050	663	358	62	82
2051	440	360	96	196
205147	0	0	0	0
2052	1154	962	887	1212
205251	526	353	423	643
2053	0	0	0	0
205327	636	595	529	719
2054	905	981	725	879
205428	461	358	246	290
2055	6605	6964	5809	7547
205564	2355	1958	2176	2828
2056	1	0	0	4
2057	111	129	87	126
205717	1129	1048	1191	1242
2058	9073	7265	4923	6207
205860	0	0	0	0
2059	674	565	268	329
2060	4974	3714	2281	3106
2063	720	459	152	221
206338	16	18	35	43
206358	1511	1666	958	1095
2064	92	64	39	80
206412	8	15	17	20
206426	0	0	5	5
2065	0	2	0	0
2066	2	0	2	1
2067	7680	5384	8495	11891
2068	1233	908	316	410
2069	107	62	304	325
207	6124	4416	1673	2699
2070	0	0	0	0
207063	26	21	71	112
2071	3162	2348	2556	3617
207107	0	0	0	0
2072	260	199	220	311
2073	2235	2161	2105	2569
2074	1532	1784	1915	2080
2077	11811	8913	2915	4595
2078	29	25	20	89
2079	4811	3329	2805	4066
208	6177	4951	4004	5629
2081	885	804	872	868
2086	240	318	2931	2820
2091	13795	9013	6581	10180
2098	9818	7181	5718	8141
2099	0	2	6	0
21	858	609	162	345
210	1155	952	363	560
2100	10	2	4	0
2101	3870	2552	1708	2476
2103	22	32	45	67
2104	0	0	0	0
2107	14234	10954	10807	15212
2108	15304	10469	7664	11241
2109	3730	2558	1594	2346
211	22085	14967	8450	12665
2110	936	815	753	1049
2113	6486	4970	10789	12986
2114	24291	22375	27961	36039
2115	0	0	0	0
2116	6	13	4	5
2117	1810	2019	2423	2523
2118	1618	1178	126	250
2119	1799	1558	713	1065
212	3	7	6	2
2120	4680	4315	5425	6765
2121	60	69	283	317
2122	0	0	0	0
2123	3285	2052	2441	3019
2124	1738	1523	416	481
2125	2	4	0	0
2128	5	2	0	6
213	0	0	0	0
2130	20900	17277	16713	22554
2131	96	68	121	170
2132	1793	1475	889	1102
2134	4	7	0	1
2135	224	225	329	419
2137	1952	1523	1364	1685
2138	2	0	0	5
2139	0	0	0	1
214	621	665	1106	1370
2140	1034	937	1266	1406
2145	1387	1469	1207	1937
2146	2584	2446	2400	2892
2147	1	0	2	0
2149	146	106	98	119
215	4783	3593	3212	4242
2150	0	0	0	2
2151	0	0	0	0
2152	918	936	4973	6049
2153	8	11	30	10
2155	0	0	0	0
2157	1138	794	584	854
2158	0	0	0	0
2159	31	42	20	18
216	26	30	47	67
2160	1	7	0	0
2161	424	335	68	101
2162	6	4	2	2
2165	2	0	0	2
2166	1265	1022	675	911
2167	211	249	134	167
2168	0	0	0	0
2169	0	2	0	0
217	45	30	69	91
2170	18	23	64	39
2171	11525	8648	2030	3119
2172	44	34	133	237
2173	0	0	0	0
2175	1222	1242	414	697
2176	472	361	233	292
2177	2995	3171	1696	2452
2178	1937	1495	512	695
218	0	0	0	0
2180	12202	11473	15051	19179
2181	2558	2273	2549	3404
2182	22282	18862	16515	20688
2184	8921	6919	5683	7946
2185	14044	12678	10419	13093
2186	2732	2575	2149	2276
2187	288	278	260	300
2188	76	49	56	66
2189	627	425	182	290
219	181	169	14	37
2191	9165	8746	7138	8752
2192	6	16	26	20
219285	75	82	101	101
219287	0	0	0	0
219293	6	6	0	3
2193	8633	6412	5813	8020
219333	6663	6349	13968	15731
219347	94	118	65	128
219348	12	19	19	27
2194	6863	5608	1455	1852
219402	748	514	436	670
219409	0	0	0	0
219417	0	0	0	0
219428	0	0	0	0
219429	0	0	0	0
219431	0	0	0	0
219432	0	0	0	0
219436	0	0	0	0
219437	0	0	0	0
219438	0	0	0	0
219445	0	0	0	0
219447	0	0	0	0
219453	0	0	0	0
219464	0	0	0	0
219469	0	0	0	0
219473	0	0	0	0
219477	0	0	0	0
219479	0	0	0	0
219482	0	0	0	0
219484	0	0	0	0
219487	0	0	0	0
219493	0	0	0	0
2195	0	0	0	0
219525	0	0	0	0
219527	0	0	0	0
219537	4	5	5	3
219539	50	47	10	7
219541	1117	781	1059	1403
219557	0	0	0	0
219578	0	0	0	0
219595	0	0	0	0
2196	22	23	22	4
219621	0	0	2	0
219623	0	0	0	0
219654	1333	1089	594	791
219670	0	0	0	0
219681	0	0	0	0
219699	0	0	0	0
2197	18611	12659	14097	21022
219731	2	2	0	1
219736	14	12	8	6
219738	0	0	0	0
219743	197	175	52	76
219749	696	593	278	422
219770	0	0	2	4
219771	2369	1901	1630	2095
219790	8	17	19	26
219793	2	4	12	20
219833	353	376	137	176
219844	138	164	40	102
219854	503	358	291	434
219855	2201	1909	989	1060
219858	0	0	4	0
219865	3	0	0	0
219869	0	0	0	0
219870	0	0	0	0
219873	0	0	0	0
219874	0	0	0	0
219875	0	0	0	0
219899	0	0	0	0
2199	0	2	0	0
219902	0	0	0	0
219927	1689	1148	1240	1718
219931	2014	1769	1216	1690
219938	0	0	0	0
219952	0	0	0	0
219954	0	0	0	0
219956	0	0	0	0
219957	0	0	0	0
219958	0	0	0	0
219959	0	0	0	0
219960	0	0	0	0
219965	0	0	0	0
219968	175	341	221	147
219970	0	0	0	0
219972	6	0	0	0
219981	0	0	0	0
219982	0	2	0	0
219983	0	0	0	0
219986	0	0	0	0
219988	5552	4964	5650	6839
219990	0	0	0	0
219995	0	0	0	0
22	3417	2860	2339	3398
220	0	0	0	4
2200	176	223	230	271
220001	102	66	85	110
220002	2168	1587	779	1056
220004	144	125	128	211
220032	2	12	5	2
220042	324	206	152	229
220047	0	0	0	2
220064	673	561	636	1002
220070	0	0	0	0
220074	91	106	81	116
220081	0	0	0	0
220082	0	0	0	0
2201	0	0	0	0
220107	122	56	214	159
220108	659	515	5459	6221
220115	0	0	0	0
220134	1564	1173	255	404
220136	107	94	115	185
220164	0	2	21	10
2202	2	0	0	0
220202	0	0	0	0
220213	3551	2297	3926	5295
220296	0	0	0	0
2203	16	12	0	0
220323	4196	2832	1163	1574
220359	20	10	14	12
220382	0	0	0	0
220388	0	0	0	0
2204	48779	40819	45467	55151
220429	0	0	0	0
220441	0	0	0	0
2205	0	0	0	0
220594	13	11	11	15
2206	0	0	0	0
2207	27322	22338	25698	36166
220729	487	609	548	634
2208	14850	11185	5910	8352
220832	2	0	1	0
220869	461	298	340	457
2209	372	279	168	263
220906	819	630	679	1198
220929	1784	1242	2976	3600
220930	0	0	0	0
220963	33	16	10	4
220965	0	0	0	0
220972	683	753	567	764
220979	93	73	69	111
220980	4	12	15	15
220988	36593	34853	21891	29112
220992	0	0	0	0
221	3029	2635	1233	1939
2210	144	111	106	113
221002	0	2	12	6
221016	118	147	67	114
221035	0	0	0	0
221037	2402	3098	3933	4646
221044	0	0	0	0
221060	11	7	8	2
221061	0	0	0	0
221074	0	0	0	0
221078	395	397	491	659
221079	5482	5084	5308	5603
221091	0	1	0	0
221092	5748	5488	2723	3718
221120	485	290	151	235
221122	0	0	0	0
221143	222	212	138	196
221150	554	504	187	249
221154	2907	2258	2084	2653
221178	413	450	684	726
221184	2317	1636	588	862
221188	38	20	2	10
221191	0	0	0	0
2212	14463	11907	31896	41441
221223	0	0	0	0
221241	0	0	0	0
221262	11	15	48	44
221264	192	182	220	208
221294	781	566	298	362
2213	5145	3908	3878	5300
221301	0	0	0	0
221302	445	369	647	625
221303	0	0	0	0
221322	420	453	335	395
221336	6	11	14	16
221357	0	0	0	0
221391	0	0	0	0
221393	0	0	0	0
221395	0	0	0	0
2214	40	50	147	237
221400	0	0	2	2
221409	9	8	4	9
221416	963	854	552	807
221421	4	11	5	20
221424	44	12	32	22
221438	3	0	5	9
221442	101	89	459	422
221443	998	801	851	1095
221458	0	0	0	0
221468	581	438	1292	1746
221472	175	181	99	154
221476	0	0	0	0
221477	3047	2618	2983	3928
221481	35	45	264	399
221491	1986	1403	1909	2721
221496	3882	3228	3197	4574
2215	2	7	10	4
221504	0	0	0	0
221527	0	0	0	0
221545	0	0	0	0
221584	39	41	41	67
221613	0	0	0	0
221656	1624	1415	1284	1653
221662	0	0	0	0
221687	0	0	0	0
221692	782	690	1214	1370
2217	11853	9288	5602	7826
221710	1302	1057	953	1209
221711	33	21	16	12
221718	0	0	0	2
221749	0	2	0	0
221756	14	18	49	67
221785	459	438	762	895
221786	86	85	165	172
2218	616	668	498	537
221806	0	0	0	0
221823	0	0	0	0
221830	4182	3792	2846	3644
221833	0	0	0	0
221883	719	545	226	400
221895	1419	1040	717	968
2219	1955	1579	443	539
221908	2187	1577	1973	3031
221914	70	76	23	26
221927	3328	2493	1480	2292
221935	587	475	388	448
221937	1845	1717	397	580
221938	0	0	0	0
221955	1683	1296	1162	1576
221960	2031	1321	1044	1740
221981	2	4	0	0
222	0	2	0	1
2220	0	0	0	0
222008	0	0	0	0
222029	0	0	0	0
222068	3435	2761	2757	3457
222161	174	233	154	207
222166	555	512	114	325
222171	11	15	2	11
222183	323	262	46	62
222194	666	535	440	722
2222	18915	14184	5479	7802
222223	0	2	6	0
222229	2707	1727	1667	2478
222234	113	61	68	110
222235	747	752	1473	1834
222236	206	164	103	155
222255	396	398	557	711
222256	12	16	5	10
222389	0	0	0	0
2224	12224	9154	5662	8309
222484	482	344	167	165
222487	879	678	974	1330
222537	0	0	0	0
222545	0	0	0	0
222546	0	0	0	0
222553	2	2	0	6
222584	0	0	0	0
222611	0	0	10	0
222642	5	5	0	14
222643	71	82	76	91
222658	6016	4947	6412	8028
222659	4	13	43	36
222662	0	0	0	2
222663	68	99	85	58
222696	0	0	0	0
222698	0	0	0	0
222699	56	44	85	111
222826	0	0	0	0
222865	0	1	2	11
222894	0	0	0	0
222901	8	9	2	5
222950	8	18	4	8
222962	66	49	10	20
222967	2	6	2	6
223	6628	5099	6560	9055
2230	4998	3492	2244	3401
223075	0	0	0	0
223082	1349	1056	705	964
223117	4	0	33	43
2232	571	397	82	125
2235	1869	1541	413	609
2237	1489	928	510	870
2239	0	0	0	0
224	38	17	22	66
2241	114	145	153	162
2242	2817	2087	573	784
2243	0	0	0	0
2244	0	0	0	0
2245	273	244	134	239
2246	2	2	0	4
2247	2	2	3	0
2248	0	0	0	0
2249	0	0	0	0
225	0	0	0	2
2250	0	0	0	0
2251	0	0	0	0
2252	9	10	25	37
2253	10	11	14	7
2254	4	0	0	0
2255	0	0	0	0
2256	498	469	371	480
225689	4	6	4	23
2257	2	2	0	14
2258	13	13	165	188
2259	2	2	6	4
226	152915	99857	102599	153758
2260	370	284	92	119
2261	34	13	4	12
2262	0	0	0	0
2263	0	0	0	0
2264	29	18	32	38
2266	0	0	0	0
2267	147	113	35	35
2268	28578	24558	21739	27955
2271	5160	3734	2093	2900
2272	30	15	28	16
2273	537	331	118	198
2274	46	46	62	100
2275	4858	3522	2027	3137
2277	6	6	12	13
22794	2558	2317	2555	3334
22795	21	3	18	17
22796	1483	1305	989	1203
22797	962	826	4412	5229
22798	0	0	0	2
2280	20495	17107	20945	27529
22800	8	16	25	30
22801	826	830	412	433
22802	11	19	45	45
22803	9639	7306	7190	9703
22806	0	0	1	0
22807	0	0	0	0
22808	736	591	158	237
22809	12690	9382	2671	3829
2281	2	4	1	2
22818	4690	3740	4197	6162
2282	1	1	3	4
22820	6490	5515	8191	10381
22821	19049	16430	6983	9607
22822	68476	59443	62381	84628
22823	2772	2202	1461	1970
22824	79	64	53	71
22826	9372	6411	5921	8268
22827	4531	3405	3776	5716
22828	2229	2072	1709	2486
22829	0	0	0	0
22832	186	161	87	144
22834	608	602	362	415
22835	0	0	0	0
22836	9	0	21	9
22837	0	0	0	0
22838	2624	2268	1452	2004
22839	5399	4267	5438	8069
22841	801	707	1022	1194
22843	4	0	3	4
22844	0	0	0	0
22845	228	136	427	349
22846	2700	2412	1312	1842
22847	333	354	321	445
22848	4375	4617	4466	5036
22849	168	186	246	297
22850	1912	1484	1890	2124
22852	401	413	336	307
22853	597	641	435	514
22854	2	10	0	8
22856	7223	7192	2610	3517
22858	403	355	83	146
22859	1437	1444	2339	2430
2286	3310	2551	3909	5677
22861	1706	1772	1497	2055
22862	7707	7149	10639	12447
22863	970	824	1070	1505
22864	2831	2449	1457	2157
22865	0	0	0	0
22866	0	0	0	0
22868	931	660	976	1306
22869	294	210	253	266
2287	2131	1561	1350	1815
22870	16958	13061	6354	9565
22871	0	0	0	0
22872	6339	5547	5621	6815
22873	2	6	0	4
22874	4	20	61	56
22875	0	0	0	0
22876	1111	982	251	451
22877	1326	1211	914	1240
22878	2390	1894	2032	2406
22879	1876	1608	1920	2445
2288	3669	2593	1488	2176
22880	1336	1092	687	899
22881	32	24	18	19
22882	484	422	540	747
22883	7719	6198	2576	3713
22884	850	906	1267	1750
22885	139	87	78	62
22887	2744	2492	2402	3111
22888	881	642	381	598
22889	4306	3718	3866	4890
2289	3363	3451	5497	7075
22890	12956	9574	10187	11255
22891	31	49	196	231
22893	2470	1992	1183	1679
22894	4051	3204	4705	6069
22895	0	0	0	0
22897	1296	1074	589	911
22898	14675	13984	13061	17997
22899	0	0	0	0
229	3	5	5	5
2290	0	0	0	0
22900	7627	7549	10668	11235
22901	2423	2255	1861	2594
22902	309	266	200	278
22903	2	0	0	0
22904	12301	9663	13917	21063
22905	32	21	29	18
22906	3051	2805	1768	2440
22907	4474	3267	2513	3598
22908	2878	2370	2125	2440
22909	2066	2950	4622	5075
22911	1140	989	1055	1293
22913	14381	10255	8005	12228
22914	14	4	0	6
22915	0	0	0	0
22916	1890	1555	1628	2259
22917	5	4	6	14
22918	117983	119829	237777	292202
22919	22755	17655	19351	26378
22920	847	713	582	928
22921	593	437	145	223
22924	507	398	399	606
22925	0	0	0	0
22926	735	787	827	1005
22927	405	371	246	322
22928	3983	2814	4726	6878
22929	1315	1060	389	620
22930	4962	4272	4825	5916
22931	2282	2215	3423	4297
22932	606	439	813	1018
22933	8749	6394	5083	7142
22934	1189	1029	401	654
22936	3138	2652	5765	7331
22937	4139	3013	1446	2075
22938	5490	4312	4196	5812
2294	4841	3706	1818	2362
22941	8	12	4	4
22943	0	0	0	0
22944	775	666	859	1186
22947	0	0	0	0
22948	14128	10490	5720	8044
22949	2	0	0	0
2295	0	0	0	0
22950	2397	1907	2079	2839
22953	13	13	11	3
22954	185	90	187	289
22955	1764	1534	712	918
2296	334	326	155	214
2297	100	70	34	46
22973	44	25	49	66
22974	28271	22307	4231	7154
22976	1277	1159	875	1108
22977	49	45	32	36
22978	10477	8222	7168	9180
22979	164	184	58	84
2298	90	71	32	86
22980	6428	5227	4796	6503
22981	46	42	39	53
22982	16	14	5	11
22983	126	120	21	47
22984	3133	2593	2362	2848
22985	11336	9004	6634	8755
22986	0	0	0	0
22987	1	0	0	0
22989	127	92	181	200
2299	30	40	50	35
22990	11905	12508	13379	15715
22992	5315	4516	2859	3876
22993	7911	6977	6996	9617
22994	1189	1003	290	432
22995	1358	1871	1168	1513
22996	22	10	69	70
22997	0	0	0	0
22998	0	0	0	0
22999	0	0	0	0
23	44	10	18	14
230	370	281	157	248
2300	10	0	0	0
23001	1076	1003	922	1137
23002	576	508	685	784
23005	758	662	528	771
23007	0	0	0	0
23008	1579	1395	1612	1984
2301	14	6	20	20
23011	2606	2176	2529	3235
23012	4071	3451	1752	2299
23013	6906	6763	4315	5086
23014	738	546	506	740
23015	1874	2668	4887	5886
23016	1773	1359	718	1034
23017	0	0	0	0
23019	8601	7526	7274	7886
2302	0	0	0	0
23020	24896	22080	15633	19888
23022	922	754	490	585
23023	283	237	137	228
23024	0	0	0	0
23025	19	32	27	26
23026	270	347	1196	1125
23028	4174	3314	1788	2322
23029	2589	1849	1893	2941
2303	2	5	0	8
23030	5039	3929	3525	4811
23031	3879	3455	1107	1499
23032	3709	2952	2373	3138
23033	346	377	923	1136
23034	160	144	444	515
23035	514	387	264	377
23036	2830	3241	4375	4891
23037	22	20	37	50
23038	5196	3934	1566	2264
23039	4034	3483	1451	1871
2304	2	0	0	0
23040	0	0	0	0
23041	2011	2031	2113	2210
23042	5497	5162	4171	5136
23043	905	814	906	1005
23046	15340	13725	15005	19886
23047	2070	1987	951	1260
23048	4826	4102	3198	4371
23049	7737	8437	9288	9528
2305	2481	1997	551	880
23051	1946	1815	1133	1561
23052	235	158	138	220
23053	2176	2098	2277	2839
23054	2437	2016	998	1163
23057	123	87	123	112
23059	176	137	60	100
2306	444	347	234	262
23060	5612	5610	3382	3977
23061	9821	8108	5417	7303
23062	5483	4891	3021	4244
23063	4144	3463	3030	3716
23064	4515	4306	4463	5381
23065	4619	3729	2916	3807
23066	17	10	8	11
23067	1452	1332	483	583
2307	4	0	0	0
23070	2731	2473	2151	2900
23071	4042	2920	3835	5085
23072	3	3	4	8
23074	2466	2024	2102	2622
23075	5466	4372	2794	3778
23076	2288	2089	1418	2027
23077	5070	5472	4814	5021
23078	1739	1482	8518	11145
2308	525	555	157	165
23080	2314	2243	2248	2605
23081	1774	1568	1822	2146
23082	2441	2158	1388	1962
23085	1644	1443	1348	1534
23086	10	13	0	0
23087	934	803	1061	1400
23089	0	4	2	0
2309	9216	8318	5951	6823
23090	0	0	0	0
23091	4013	4258	3505	3998
23092	4573	3895	4667	5557
23093	1108	975	674	767
23094	1780	1739	1155	1527
23095	4065	4178	4576	5625
23096	945	850	272	359
23097	2380	2143	1166	1496
23098	73	91	189	188
23099	4598	4924	5854	7274
231	6	8	58	74
2310	88	97	83	102
23101	26	52	151	156
23102	3501	2903	3224	3884
23105	1	6	0	0
23107	2200	1611	840	1182
23108	1444	1207	157	226
23109	39	48	41	44
23111	3375	2406	2664	3103
23112	1045	1119	673	735
23113	2226	2313	3783	5269
23114	0	0	3	1
23116	201	161	227	318
23117	450	497	280	373
23118	7535	6602	7427	9282
23119	1074	782	334	525
2312	4	1	2	8
23120	5	3	102	77
23122	4463	3633	2790	3173
23125	3273	2757	2386	3147
23126	3344	3074	2309	3012
23127	194	149	155	188
23129	8746	7758	1780	2270
2313	5574	4220	3040	4240
23130	3254	3444	6010	7751
23131	3085	2725	2490	3097
23132	1668	1689	2074	2084
23133	2729	2650	2897	3645
23135	30683	28144	19351	26149
23136	14365	13142	18092	21738
23137	2237	2753	2501	3058
23138	0	0	1	2
23139	2160	1615	919	1300
2314	13175	9940	6935	9713
23140	3350	3442	3171	3436
23141	7896	6670	6899	8576
23142	479	449	435	485
23143	2549	2188	3411	4108
23144	2011	1671	1037	1540
23145	156	217	288	308
23148	2	6	5	6
23149	2444	2073	734	1060
2315	11	27	26	26
23150	647	476	674	759
23151	1164	1093	234	290
23152	6268	5028	3843	5329
23154	859	679	762	1088
23155	790	681	647	897
23157	1778	1340	511	660
23158	273	209	409	463
2316	436364	357135	257127	335334
23160	3018	2307	1709	2533
23161	1884	1589	1905	2157
23162	4972	5462	5208	6859
23163	1130	850	1135	1533
23164	6215	5604	3628	4707
23165	4580	3927	2200	2943
23166	2799	2620	330	503
23167	5261	4709	4698	5822
23168	3660	3187	1990	2680
23169	508	478	457	579
2317	12371	10977	7597	9592
23170	911	687	202	222
23171	260	240	50	95
23172	1380	1292	1538	1968
23173	1988	1732	1082	1504
23174	4672	4642	3117	3798
23175	5873	5059	3598	4347
23176	1204	924	655	853
23177	253	168	49	73
23178	106	135	33	56
23179	75	96	67	106
2318	9	23	22	18
23180	6324	4955	10226	12926
23181	2902	2596	1506	1924
23184	4512	3399	4437	5795
23185	3727	3184	2134	2667
23186	4623	4162	1824	2430
23187	1120	749	896	1248
23189	1371	1200	594	473
2319	5730	4230	2335	3501
23190	10845	9649	8792	11205
23191	13980	11593	8222	10550
23192	1437	1093	885	1210
23193	15644	13657	9921	13148
23194	0	0	0	0
23195	1572	2023	1466	1413
23196	5832	4711	3469	4612
23197	2463	2044	3366	4122
23198	5363	4882	4881	6079
23199	2034	2018	839	1126
23200	6165	5792	4990	5985
23201	526	501	363	412
23203	3493	3211	2696	4090
23204	23846	16966	10089	13543
23205	4	1	7	0
23207	17714	13975	12023	16448
23208	86	88	19	37
23209	63	46	32	49
2321	3468	2973	12303	13322
23210	7352	5644	5249	7135
23211	3737	3336	2743	3420
23212	488	351	221	341
23213	0	0	0	1
23214	7756	6478	9311	12506
23215	15533	15894	16790	19362
23216	3354	2571	1432	1896
23217	172	210	314	584
23218	11670	11791	10190	12918
23219	2846	2306	3386	3928
2322	4	4	0	2
23220	59	60	101	162
23221	2669	2311	620	841
23223	2904	2332	2849	4236
23224	0	0	3	0
23225	14139	10552	656	845
23228	222	151	60	63
23229	780	733	191	310
2323	305	194	102	176
23230	1399	1640	1417	1503
23231	1430	1361	560	784
23232	208	146	243	312
23233	0	0	0	0
23234	1238	975	648	814
23235	901	694	482	560
23236	589	446	172	296
23237	0	0	0	0
23239	863	819	625	787
2324	0	0	0	0
23240	328	298	254	318
23241	3347	2696	905	1208
23242	0	0	0	0
23243	14051	12450	9877	11775
23244	11997	10074	8178	10229
23245	35	34	2	6
23246	593	429	190	214
23247	1108	937	1285	1547
23248	1688	1513	1441	1791
23250	9372	9207	6607	7604
23251	297	360	527	585
23252	1181	1216	1099	1549
23253	3726	4947	9616	11262
23254	293	212	125	122
23255	69	61	58	67
23256	1708	1356	1900	2432
23258	11392	9668	14816	19097
23259	2688	2361	1751	2298
2326	0	0	0	0
23261	657	467	468	707
23262	2725	2178	1535	1973
23263	38	30	4	12
23264	1808	1475	750	1049
23265	3114	2552	2342	3016
23266	0	0	0	2
23268	631	514	452	589
23269	527	575	943	920
2327	0	0	0	0
23270	673	648	924	1259
23271	1676	1564	1729	2009
23272	6241	4864	3489	3965
23274	1147	979	908	1045
23275	2026	1876	2336	2931
23276	1192	991	1426	1630
23277	3751	2697	1435	1989
23279	2743	2410	1312	1534
2328	0	0	0	0
23281	10	25	48	40
23283	367	320	360	573
23284	0	0	0	0
23285	6	8	10	8
23286	0	2	6	0
23287	3886	3089	3113	4087
23288	1295	965	529	644
2329	95	66	70	130
23291	3278	2847	2826	3375
23293	1734	1661	1201	1623
23294	1554	1436	1700	2412
23295	5928	5172	4838	6571
23299	2013	1795	1544	2081
2330	51	38	25	34
23300	805	638	680	945
23301	1166	1068	535	566
23302	0	0	0	0
23303	2269	1934	707	959
23304	3095	2866	2579	2985
23305	0	0	0	0
23306	5377	4803	2654	3337
23307	3731	3405	5345	6580
23308	3492	3331	895	1284
23309	4657	4305	3798	4761
2331	0	0	0	0
23310	3393	2963	1256	1593
23312	15615	18408	27648	27560
23313	7078	5725	2852	3848
23314	426	388	163	250
23315	2426	2115	2413	3205
23316	96	90	91	143
23317	1967	1881	1334	1504
23318	2523	2538	1357	1699
2332	1941	1473	1401	1784
23321	363	319	112	135
23322	111	164	78	71
23324	6105	4645	3204	4028
23325	4118	4221	4324	4804
23326	7529	5772	3617	5240
23327	2303	1792	3808	4902
23328	1661	1262	1359	1609
23329	49	58	10	32
23331	10	2	7	2
23332	3005	2750	2366	2951
23333	1139	913	827	1092
23334	2409	2400	2978	3332
23335	949	907	786	888
23336	0	0	0	0
23338	1408	952	270	484
23339	4383	3919	5276	6900
2334	882	666	339	450
23341	518	386	492	742
23344	7680	6209	1912	2586
23345	147	121	41	81
23347	6672	6523	3938	4829
23348	524	472	272	277
23349	38	38	31	32
2335	108	82	75	79
23350	5491	4889	3226	3987
23351	5614	5372	8334	10706
23352	15545	16359	29290	30266
23353	4062	3538	1653	2104
23354	1184	981	830	1111
23355	1701	1697	1517	1908
23357	1101	1002	512	639
23358	5644	5427	3690	4440
23359	0	0	0	0
23360	3813	4060	4390	5565
23361	1331	1201	816	1127
23362	2487	2798	2257	2267
23363	13	21	12	31
23365	1319	1326	922	1106
23366	93	66	24	41
23367	4430	3918	2755	3770
23368	591	445	298	466
23369	6392	5550	4894	6252
23370	2044	1597	1259	1913
23371	116	95	167	107
23373	1478	1381	993	1131
23376	1809	1553	1650	2181
23378	481	312	532	657
23379	1597	1478	1411	1625
23380	4991	3915	2315	2939
23381	10784	8960	10982	15050
23382	610	576	525	550
23383	5275	4243	4524	6012
23384	1162	946	1170	1428
23385	5374	4490	3409	4459
23386	1729	1545	1074	1503
23387	1587	1537	2087	2760
23389	5299	6140	2964	3606
2339	5054	3503	3249	4783
23390	1258	1287	1750	2108
23392	5679	4942	4514	5692
23394	3204	2537	2337	3064
23395	1084	846	678	934
23396	2342	2079	1240	1934
23397	3770	3176	658	1120
23398	1672	1517	1834	2392
23399	5953	3870	3053	4577
23400	4746	3350	1482	2152
23401	1416	936	1164	1621
