#KEY	SRR10084977_2	SRR10084978_2	SRR10084979_2	SRR10084980_2	SRR10084981_2	SRR10084982_2	SRR10084983_2	SRR10084984_2	SRR10084985_2	SRR10084986_2	SRR10084987_2	SRR10084988_2	SRR10084989_2	SRR10084990_2	SRR10084991_2	SRR10084992_2	SRR10084993_2	SRR10084994_2
10190	850	817	918	1049	988	925	1135	838	1348	671	763	1098	822	680	1129	995	1048	816
101926888	35	36	15	33	71	35	35	33	32	23	47	65	21	2	41	19	56	33
101926889	16	0	0	29	11	10	16	28	30	26	22	31	13	41	4	3	24	7
101926890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101926892	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
101926895	14	7	27	0	3	23	10	0	11	0	4	45	8	2	13	8	3	25
101926896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101926897	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
101926898	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
101926900	19	0	0	2	0	0	1	0	0	2	0	0	1	0	0	0	0	0
101926903	0	2	11	1	4	2	1	1	4	4	3	1	5	4	10	3	0	6
101926904	0	0	0	0	4	0	0	0	2	1	0	0	2	0	0	0	2	2
101926905	3	1	0	2	0	4	0	0	0	0	0	0	0	0	0	4	0	0
101926906	0	0	0	0	0	1	9	0	0	2	2	0	0	0	0	0	0	0
101926908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101926911	5	26	17	4	26	34	42	30	28	14	21	15	24	0	20	12	30	5
101926913	5	1	0	0	1	5	1	0	14	3	0	10	0	0	1	0	0	12
101926915	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
101926924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101926925	0	0	0	0	9	0	1	12	9	0	5	0	4	0	9	3	2	0
101926926	34	94	9	59	117	17	0	53	3	1	25	14	89	547	12	94	176	3
101926928	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101926930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101926933	2	0	0	0	0	1	3	1	0	0	4	0	1	0	5	1	10	4
101926935	11	4	25	1	8	12	2	11	7	4	2	14	6	40	25	1	2	30
101926940	6	38	2	8	46	8	14	35	25	0	28	12	0	0	14	21	36	0
101926941	19	3	13	10	19	20	22	13	22	9	9	35	11	5	6	15	21	10
101926942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101926943	0	1	0	4	1	1	0	0	0	0	1	3	0	5	0	6	0	0
101926944	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
101926950	3	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101926951	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101926955	0	0	0	0	4	0	0	4	0	0	0	2	0	0	0	0	0	0
101926960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101926962	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101926963	32	16	2	18	3	13	37	0	56	29	7	28	9	0	5	7	20	9
101926964	0	1	13	0	0	7	0	0	0	0	2	29	0	0	17	0	0	9
101926966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101926971	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101926975	35	3	2	7	6	8	172	10	41	107	0	15	33	0	2	22	3	10
101926978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	4
101926982	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
101926985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101926987	21	8	16	14	5	29	21	9	2	17	8	29	11	14	31	22	8	19
101926996	116	48	38	136	68	33	85	57	14	52	45	86	96	3	45	94	107	85
101926997	2	0	1	0	1	1	1	0	0	0	0	6	0	17	0	0	0	0
101927003	3	2	34	4	1	14	16	3	20	10	4	65	13	0	32	14	0	82
101927007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927015	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
101927016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927017	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
101927018	5	1	4	7	4	3	0	0	0	0	0	3	1	22	6	6	3	0
101927020	0	6	0	0	6	0	0	2	0	0	11	0	0	0	0	0	1	0
101927021	171	157	117	143	256	187	131	290	174	161	178	197	175	152	172	182	178	146
101927023	2	11	4	11	3	9	4	15	0	0	17	0	8	0	0	22	20	0
101927027	334	151	550	360	264	594	291	247	453	207	123	572	281	258	735	360	181	484
101927029	136	16	81	111	11	78	160	3	59	89	0	51	17	0	114	30	16	52
101927034	8	15	2	3	1	3	14	1	5	0	2	7	6	0	0	18	4	0
101927040	2	0	2	1	0	1	0	0	3	0	0	6	0	4	0	6	0	0
101927043	11	32	106	10	31	107	12	28	44	6	10	357	14	0	155	8	13	168
101927045	34	78	182	101	159	139	42	88	130	20	101	122	150	168	160	162	147	101
101927048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927049	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0
101927051	0	2	0	0	3	5	8	4	2	4	2	21	4	0	9	1	10	2
101927053	0	0	0	0	1	8	1	0	2	0	0	7	0	0	0	0	0	5
101927055	0	0	7	0	0	2	0	0	0	2	0	2	0	0	1	1	0	3
101927056	2	0	5	10	7	27	5	2	3	2	6	1	5	6	38	8	23	15
101927058	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927062	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0
101927066	0	6	0	0	4	6	0	0	4	0	0	2	6	0	0	1	0	0
101927067	6	4	5	1	11	2	13	3	11	4	0	13	4	0	8	4	6	11
101927069	4	11	0	17	1	2	0	0	9	4	0	0	8	8	2	0	1	0
101927070	0	0	0	0	8	9	0	0	0	0	6	11	4	0	0	11	0	2
101927074	0	0	147	1	0	68	2	0	0	0	0	37	1	0	32	0	0	206
101927075	5	1	2	4	5	0	1	10	1	0	0	4	0	0	1	0	1	2
101927078	1	6	0	3	4	4	0	0	2	2	0	0	5	15	1	13	12	0
101927079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927084	2	1	19	0	3	0	0	0	1	0	2	0	5	0	0	6	3	0
101927087	0	6	9	0	14	0	2	10	0	3	2	0	1	22	0	9	16	0
101927096	10	8	0	1	0	5	3	5	2	2	2	1	10	4	5	19	14	0
101927100	3	0	6	5	0	1	9	7	5	3	0	13	2	0	0	6	0	0
101927102	4	1	17	0	3	10	0	1	6	4	0	17	1	1	15	1	1	16
101927111	8	6	31	25	11	40	54	43	67	26	8	25	13	0	38	20	28	26
101927112	0	0	0	0	0	0	0	0	0	0	0	8	0	0	9	0	0	2
101927115	0	0	10	0	0	4	1	0	0	0	0	25	0	0	1	0	0	5
101927117	8	5	14	6	12	10	13	3	8	4	14	5	2	36	12	18	7	17
101927120	0	0	4	0	0	6	0	0	6	0	0	16	0	0	4	0	0	61
101927123	0	0	8	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
101927124	10	13	18	14	12	4	3	7	0	2	7	0	10	42	18	24	33	15
101927125	2	0	5	2	0	1	0	2	0	5	0	1	0	0	0	0	0	0
101927129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
101927132	0	0	1	0	0	2	0	0	2	0	0	6	0	0	0	0	0	4
101927134	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
101927136	0	2	0	0	0	3	0	14	4	0	8	0	0	8	0	6	0	0
101927139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927142	0	0	0	2	0	0	2	0	1	1	0	0	1	0	0	10	2	2
101927143	1	0	0	2	2	1	2	0	3	0	1	0	0	0	0	5	0	0
101927147	39	6	10	63	2	16	35	4	0	40	0	25	38	0	4	26	7	9
101927149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927150	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	0	0
101927151	287	220	265	297	286	204	318	361	167	304	201	297	377	397	317	402	399	273
101927152	7	0	10	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0
101927153	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927155	35	21	0	30	20	4	49	43	25	43	24	4	23	32	4	59	22	9
101927156	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0
101927157	1	16	3	5	10	0	0	11	16	1	11	1	2	20	4	10	6	9
101927159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927160	0	2	0	0	1	12	0	0	16	4	0	14	0	0	1	0	2	0
101927164	0	2	8	3	0	0	5	0	2	4	1	2	0	0	1	1	0	5
101927166	0	0	1	0	0	0	0	0	0	0	0	12	0	0	2	0	0	0
101927167	83	239	90	131	399	87	92	187	149	41	118	62	206	237	68	433	336	56
101927171	0	0	0	0	2	1	1	0	2	0	8	6	0	0	0	2	6	0
101927176	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
101927178	3	1	0	2	4	1	3	0	0	1	0	0	1	0	2	1	0	0
101927179	5	0	0	12	0	0	53	1	41	37	3	6	2	0	1	1	0	0
101927181	120	124	162	144	94	168	85	122	80	70	55	148	109	109	226	153	155	112
101927186	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
101927188	4	2	16	2	1	5	0	0	0	0	0	5	10	10	2	2	0	0
101927189	2	6	6	12	17	2	0	28	1	0	20	3	13	0	1	14	16	0
101927190	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927193	0	0	2	0	0	0	0	0	0	0	0	6	0	0	6	0	0	1
101927195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927196	5	6	15	8	7	10	7	1	13	2	0	9	7	0	20	2	5	2
101927204	76	153	68	137	145	65	104	157	62	71	128	36	176	157	32	230	162	25
101927207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927211	1	1	4	2	0	2	1	5	0	0	0	18	0	0	5	4	9	0
101927215	0	2	5	2	4	69	14	15	23	0	21	10	0	11	16	0	7	30
101927216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
101927217	4	11	0	4	6	2	4	12	11	5	0	3	2	0	5	3	10	4
101927219	0	8	1	0	1	2	0	2	12	0	6	0	4	0	0	0	1	2
101927220	0	2	3	8	2	7	0	4	0	0	4	0	0	0	0	2	2	0
101927221	25	29	41	26	25	34	91	62	49	63	25	45	33	16	75	23	35	40
101927224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
101927228	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
101927229	0	2	2	0	2	0	6	6	6	6	0	0	0	0	2	0	2	0
101927230	4	9	1	4	15	2	7	21	0	7	5	3	8	4	0	20	10	3
101927233	11	4	17	8	6	16	2	1	21	3	2	14	0	52	21	8	11	12
101927237	2	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	1	0
101927239	0	0	6	0	0	7	0	0	0	0	0	11	0	0	5	0	0	4
101927242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927243	3	2	0	0	0	0	0	0	0	0	0	0	0	9	0	3	0	0
101927244	6	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0
101927245	15	15	31	12	11	37	14	5	30	12	14	22	8	22	25	39	12	19
101927248	0	1	98	0	0	42	2	0	1	2	0	53	0	0	82	1	0	19
101927249	260	123	157	307	139	233	545	145	352	338	91	233	197	126	219	225	165	109
101927250	4	0	0	3	0	2	6	5	0	1	0	6	7	7	0	0	0	4
101927257	4	0	0	2	0	0	2	0	5	0	0	0	1	33	2	0	0	0
101927258	0	7	1	0	6	3	0	2	0	0	0	0	0	0	0	1	3	0
101927260	60	33	24	55	43	24	37	31	84	24	33	36	63	42	44	104	36	34
101927262	29	24	14	51	7	7	13	31	0	6	35	7	16	0	5	36	8	2
101927267	3	16	48	0	12	42	0	7	0	0	1	66	13	44	51	11	44	60
101927269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927272	0	1	18	0	6	28	0	4	17	0	10	1	0	0	28	0	8	15
101927273	0	0	6	2	0	0	0	0	0	0	0	5	0	0	2	9	1	0
101927274	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
101927275	182	68	79	129	80	95	181	81	77	186	69	126	72	49	144	57	96	136
101927277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927278	3	8	4	4	6	11	11	4	15	8	16	1	6	0	8	6	4	3
101927279	16	12	68	16	29	40	22	24	41	28	12	26	15	2	42	41	0	17
101927280	1	0	6	8	0	1	13	0	0	9	1	0	0	0	20	0	0	3
101927282	0	0	8	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0
101927284	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1
101927285	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	18
101927286	1	7	0	1	1	0	11	1	0	4	0	1	10	0	1	13	3	0
101927288	27	14	13	20	10	15	15	16	29	11	20	31	4	4	26	22	15	36
101927289	0	5	5	0	7	24	2	7	0	0	6	1	2	21	10	15	28	24
101927292	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
101927295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927296	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0
101927305	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927314	1	2	1	0	0	9	0	0	12	5	9	46	0	0	16	1	0	23
101927318	0	0	0	0	13	1	0	0	0	0	0	2	4	0	0	0	2	0
101927320	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
101927322	9	19	18	7	7	13	19	11	4	1	5	28	10	16	9	10	14	10
101927323	59	29	63	48	26	45	17	22	52	22	38	52	23	29	35	49	39	33
101927324	0	4	0	0	7	10	5	10	24	12	0	0	0	0	0	0	4	3
101927332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927334	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
101927342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927345	0	2	0	6	2	0	1	0	0	6	0	2	0	3	0	2	1	0
101927346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927347	0	0	0	0	0	0	0	0	3	0	0	1	0	0	3	0	0	0
101927348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927350	0	0	1	0	0	4	0	0	0	0	0	1	0	0	0	0	2	1
101927352	23	12	14	35	13	6	46	15	38	45	35	18	15	2	7	13	23	8
101927353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927354	1	3	6	0	12	0	6	1	0	0	8	0	0	0	0	4	2	1
101927356	0	0	0	1	0	0	0	0	4	0	0	0	1	0	0	4	4	2
101927358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927359	48	6	46	52	19	63	106	30	52	63	7	125	36	0	58	41	10	126
101927360	0	0	0	0	0	0	0	0	0	0	0	10	0	0	3	0	0	0
101927363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927364	0	0	15	0	0	0	0	0	1	0	0	0	0	0	16	0	0	2
101927365	30	41	63	34	51	86	73	60	105	66	44	75	49	30	127	36	80	35
101927374	0	1	0	3	0	2	0	0	0	0	0	0	0	20	0	0	4	0
101927375	4	0	3	2	0	5	0	0	9	0	2	0	0	45	0	2	5	2
101927376	2	0	6	0	0	4	0	0	12	0	0	0	0	0	0	2	0	0
101927378	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	1
101927379	4	1	0	4	0	0	4	12	4	0	2	4	0	0	0	0	9	0
101927380	5	4	6	6	1	8	0	0	3	4	10	0	0	0	3	6	1	3
101927381	0	0	0	0	8	3	0	1	0	0	0	0	3	0	1	4	4	2
101927391	52	11	17	13	6	28	8	17	51	17	1	43	9	0	59	7	4	43
101927394	4	9	6	0	0	4	4	8	8	2	2	66	0	6	10	4	2	8
101927396	0	0	0	5	0	0	0	8	0	0	0	0	0	0	0	2	0	0
101927401	268	57	6	130	18	20	241	28	139	279	35	82	131	13	14	77	36	5
101927402	12	30	32	7	40	37	30	38	14	11	8	81	22	14	32	62	31	34
101927403	0	0	0	0	0	2	0	0	12	0	0	0	0	0	0	0	0	0
101927405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927406	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	7
101927410	2	0	0	0	0	6	1	0	1	1	0	0	0	5	1	0	2	0
101927411	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
101927412	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
101927415	17	14	31	6	13	11	28	2	8	4	10	1	29	70	15	34	9	8
101927416	0	0	2	0	0	6	0	0	0	0	0	0	0	0	8	0	0	0
101927417	0	0	2	2	0	1	0	0	0	0	0	0	0	4	5	0	0	1
101927418	3	2	0	3	0	0	0	1	0	4	0	0	0	0	0	6	1	8
101927419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
101927420	11	7	26	10	17	20	24	10	26	10	6	9	18	0	12	13	26	21
101927421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927422	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
101927423	84	52	126	33	66	153	58	46	61	62	49	101	63	38	166	98	63	88
101927430	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0
101927431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
101927433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927435	1	3	0	1	0	4	3	0	1	0	0	4	1	0	1	0	0	1
101927437	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1
101927438	0	0	4	0	0	0	0	0	0	0	0	13	0	1	2	0	0	1
101927446	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
101927449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927455	12	2	0	26	4	0	0	21	0	0	10	4	13	3	4	6	0	6
101927457	0	0	1	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0
101927459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
101927464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
101927468	0	0	3	0	0	1	0	0	0	0	0	2	0	0	0	0	0	2
101927469	6	9	9	9	7	15	6	4	3	3	1	0	0	3	11	3	6	7
101927472	1	0	14	0	0	13	0	0	4	0	0	18	0	6	25	1	0	10
101927476	12	12	8	71	10	4	68	16	34	17	2	15	13	0	36	32	26	8
101927477	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	6
101927478	0	0	2	0	0	0	3	2	1	5	0	3	0	0	2	0	0	0
101927481	9	10	9	0	0	17	2	6	15	4	4	11	4	8	15	2	4	1
101927482	16	5	4	16	12	10	22	2	8	0	24	0	12	6	6	0	21	4
101927487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927489	0	0	0	0	3	0	2	0	0	0	9	0	0	0	0	0	0	0
101927492	1	2	2	1	1	0	3	5	0	3	0	4	0	9	2	7	1	5
101927494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927495	0	0	0	0	7	0	6	0	0	0	0	0	0	0	1	0	0	0
101927497	13	8	21	6	9	51	3	34	26	6	43	23	16	8	27	22	37	27
101927498	0	3	28	0	0	8	0	0	0	4	9	17	6	0	26	0	0	6
101927501	0	0	6	0	0	8	0	0	0	0	0	4	0	0	10	0	0	4
101927502	0	0	5	0	0	11	0	5	0	0	2	10	0	0	11	5	3	12
101927503	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927509	107	95	49	103	186	86	103	125	78	55	52	47	69	271	64	176	145	49
101927513	0	0	0	0	0	0	0	0	3	0	0	0	0	14	0	0	4	0
101927523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927524	0	6	26	0	7	10	0	12	2	0	0	0	0	0	15	0	1	4
101927526	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
101927528	0	0	0	0	0	2	2	0	4	3	0	0	5	0	0	0	0	0
101927532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
101927534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
101927539	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
101927541	13	9	27	11	0	24	13	5	26	12	14	11	2	0	4	0	5	14
101927543	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
101927546	4	4	8	3	0	18	4	8	7	4	10	3	1	0	5	13	5	14
101927547	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
101927549	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0
101927550	111	120	358	122	147	415	178	124	185	148	100	264	179	126	346	217	144	213
101927553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927554	0	0	5	0	0	0	0	0	0	0	0	12	0	0	3	0	0	7
101927557	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
101927559	200	57	57	143	27	85	223	22	111	134	19	87	101	113	95	89	48	55
101927560	0	1	1	0	0	3	0	0	0	0	2	3	3	0	0	0	0	5
101927562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927565	0	0	2	0	1	0	2	0	0	0	0	0	6	0	0	0	2	12
101927571	0	0	0	10	1	0	0	0	6	2	0	0	0	0	2	0	0	0
101927572	8	6	17	0	10	12	12	6	7	16	0	2	0	7	12	13	6	3
101927574	21	19	0	29	22	0	32	49	30	11	60	15	15	9	1	6	11	0
101927575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927577	0	0	0	0	0	4	0	0	0	0	0	34	0	0	13	0	0	9
101927579	0	0	11	0	0	12	2	0	3	0	0	3	0	0	6	0	0	8
101927580	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
101927581	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
101927583	26	14	36	15	15	61	9	13	24	4	3	35	17	14	43	31	29	35
101927586	23	8	8	4	4	3	19	2	16	6	9	6	14	0	0	17	3	3
101927587	7	8	0	1	24	1	5	8	4	1	14	0	2	9	1	0	5	0
101927588	2	2	3	0	4	0	4	0	0	7	2	1	12	0	2	0	0	0
101927590	0	0	56	0	0	13	0	0	0	0	0	25	1	0	6	0	2	36
101927591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927592	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
101927595	129	84	88	146	64	76	271	177	127	168	66	146	174	186	94	115	73	83
101927597	138	103	168	95	91	117	187	101	153	109	99	109	142	239	198	104	72	125
101927599	89	74	83	93	98	95	123	67	72	85	100	103	84	60	154	103	105	105
101927604	56	51	18	82	31	47	64	46	78	49	71	54	50	96	52	53	86	37
101927606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
101927612	33	18	46	42	15	51	29	20	28	28	12	37	6	29	38	21	32	54
101927616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
101927620	3	0	0	0	5	5	0	0	0	0	0	7	0	0	2	2	0	6
101927621	42	20	39	33	32	66	96	23	51	54	14	131	32	31	79	53	43	69
101927623	0	0	4	1	9	4	15	0	0	5	1	0	0	1	8	6	8	0
101927624	0	0	0	0	0	4	0	0	6	0	0	0	0	1	0	0	0	0
101927628	9	9	5	3	5	4	8	1	1	7	5	8	7	17	1	12	7	3
101927630	0	3	0	1	1	3	0	0	6	0	0	0	0	0	0	0	2	0
101927631	180	186	439	188	163	248	234	239	159	150	98	436	100	48	305	148	144	139
101927636	9	0	2	0	4	4	0	9	0	0	2	0	0	0	4	0	4	0
101927637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927640	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
101927641	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
101927642	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	7
101927650	0	10	10	2	6	3	0	4	4	6	0	5	4	0	2	0	3	0
101927651	0	0	2	3	1	4	0	4	0	0	1	2	0	0	3	0	0	0
101927653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927657	2	1	6	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
101927659	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0
101927660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
101927661	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0
101927666	0	0	1	1	0	1	3	0	0	1	0	1	2	0	1	1	4	5
101927667	2	8	0	1	19	1	2	15	0	0	3	1	6	6	4	0	6	3
101927668	0	2	5	6	0	0	0	2	0	0	0	11	0	1	2	0	0	4
101927671	0	7	0	1	5	0	0	19	0	0	12	0	0	2	1	1	7	0
101927678	0	2	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	4
101927682	59	26	41	35	50	25	45	44	51	42	30	46	50	14	55	57	63	57
101927683	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
101927685	0	2	2	3	0	2	1	6	1	4	0	0	0	0	0	6	0	0
101927686	11	2	4	1	0	4	16	1	8	3	2	0	4	0	0	2	2	1
101927688	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0
101927691	0	1	2	0	8	6	0	2	0	2	0	0	3	0	0	0	4	0
101927692	1	2	0	0	0	0	6	6	0	0	0	0	2	0	0	6	0	0
101927694	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
101927697	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
101927698	0	7	0	8	1	3	35	0	0	2	6	13	3	12	2	14	7	0
