Geneid	SRR11357517
gene:ECOLIN_00415	795
gene:ECOLIN_00420	290
gene:ECOLIN_00425	367
gene:ECOLIN_00430	207
gene:ECOLIN_00435	265
gene:ECOLIN_00440	304
gene:ECOLIN_00445	310
gene:ECOLIN_00450	612
gene:ECOLIN_00455	528
gene:ECOLIN_00460	670
gene:ECOLIN_00465	932
gene:ECOLIN_00470	2875
gene:ECOLIN_00475	9928
gene:ECOLIN_00480	1012
gene:ECOLIN_00485	5252
gene:ECOLIN_00490	15
gene:ECOLIN_00495	57
gene:ECOLIN_00500	68
gene:ECOLIN_00505	262
gene:ECOLIN_00510	89
gene:ECOLIN_00515	311
gene:ECOLIN_00520	302
gene:ECOLIN_00525	553
gene:ECOLIN_00530	87
gene:ECOLIN_00535	18
gene:ECOLIN_00540	3
gene:ECOLIN_00545	442
gene:ECOLIN_00550	204
gene:ECOLIN_00555	143
gene:ECOLIN_00560	438
gene:ECOLIN_00565	144
gene:ECOLIN_00570	62
gene:ECOLIN_00580	25
gene:ECOLIN_00585	104
gene:ECOLIN_00590	362
gene:ECOLIN_00595	2687
gene:ECOLIN_00600	10646
gene:ECOLIN_00610	6573
gene:ECOLIN_00615	194
gene:ECOLIN_00620	4247
gene:ECOLIN_00625	380
gene:ECOLIN_00630	218
gene:ECOLIN_00635	264
gene:ECOLIN_00640	244
gene:ECOLIN_00645	220
gene:ECOLIN_00650	1507
gene:ECOLIN_00655	187
gene:ECOLIN_00660	1888
gene:ECOLIN_00665	177
gene:ECOLIN_00670	204
gene:ECOLIN_00675	103
gene:ECOLIN_00680	225
gene:ECOLIN_00685	411
gene:ECOLIN_00690	68
gene:ECOLIN_00695	122
gene:ECOLIN_00705	1279
gene:ECOLIN_00710	770
gene:ECOLIN_00715	18
gene:ECOLIN_00720	30
gene:ECOLIN_00725	15
gene:ECOLIN_00730	177
gene:ECOLIN_00735	10
gene:ECOLIN_00740	2
gene:ECOLIN_00745	17
gene:ECOLIN_00750	764
gene:ECOLIN_00755	103
gene:ECOLIN_00760	29
gene:ECOLIN_00765	27
gene:ECOLIN_00770	1
gene:ECOLIN_00775	25
gene:ECOLIN_00780	23
gene:ECOLIN_00785	1
gene:ECOLIN_00790	299
gene:ECOLIN_00795	1679
gene:ECOLIN_00805	3104
gene:ECOLIN_00810	79
gene:ECOLIN_00815	36
gene:ECOLIN_00820	73
gene:ECOLIN_00825	1195
gene:ECOLIN_00830	932
gene:ECOLIN_00835	1928
gene:ECOLIN_00840	72
gene:ECOLIN_00845	42
gene:ECOLIN_00850	356
gene:ECOLIN_00855	267
gene:ECOLIN_00860	339
gene:ECOLIN_00865	107
gene:ECOLIN_00870	747
gene:ECOLIN_00875	1418
gene:ECOLIN_00880	2298
gene:ECOLIN_00885	1472
gene:ECOLIN_00890	4611
gene:ECOLIN_00895	2068
gene:ECOLIN_00900	506
gene:ECOLIN_00905	2903
gene:ECOLIN_00915	356
gene:ECOLIN_00920	330
gene:ECOLIN_00925	848
gene:ECOLIN_00930	2896
gene:ECOLIN_00935	3593
gene:ECOLIN_00940	3517
gene:ECOLIN_00945	902
gene:ECOLIN_00950	594
gene:ECOLIN_00955	280
gene:ECOLIN_00960	93
gene:ECOLIN_00965	916
gene:ECOLIN_00970	694
gene:ECOLIN_00975	1362
gene:ECOLIN_00980	196
gene:ECOLIN_00985	571
gene:ECOLIN_00990	803
gene:ECOLIN_00995	739
gene:ECOLIN_01000	190
gene:ECOLIN_01005	267
gene:ECOLIN_01010	390
gene:ECOLIN_01015	269
gene:ECOLIN_01020	51
gene:ECOLIN_01025	68
gene:ECOLIN_01030	53
gene:ECOLIN_01035	715
gene:ECOLIN_01040	163
gene:ECOLIN_01045	497
gene:ECOLIN_01050	1750
gene:ECOLIN_01055	688
gene:ECOLIN_01060	271
gene:ECOLIN_01065	3
gene:ECOLIN_01070	0
gene:ECOLIN_01075	0
gene:ECOLIN_01080	0
gene:ECOLIN_01085	4101
gene:ECOLIN_01090	3
gene:ECOLIN_01095	12
gene:ECOLIN_01100	47
gene:ECOLIN_01105	261
gene:ECOLIN_01110	3578
gene:ECOLIN_01115	415
gene:ECOLIN_01120	243
gene:ECOLIN_01125	159
gene:ECOLIN_01130	232
gene:ECOLIN_01135	102
gene:ECOLIN_01140	804
gene:ECOLIN_01145	60
gene:ECOLIN_01155	30
gene:ECOLIN_01160	27
gene:ECOLIN_01170	2800
gene:ECOLIN_01175	56
gene:ECOLIN_01180	261
gene:ECOLIN_01190	9
gene:ECOLIN_01195	14
gene:ECOLIN_01200	0
gene:ECOLIN_01205	6
gene:ECOLIN_01210	29
gene:ECOLIN_01215	0
gene:ECOLIN_01220	8
gene:ECOLIN_01225	8
gene:ECOLIN_01230	116
gene:ECOLIN_01235	9
gene:ECOLIN_01240	0
gene:ECOLIN_01245	1
gene:ECOLIN_01255	0
gene:ECOLIN_01260	0
gene:ECOLIN_01265	0
gene:ECOLIN_01270	0
gene:ECOLIN_01275	2
gene:ECOLIN_01280	0
gene:ECOLIN_01285	0
gene:ECOLIN_01290	1
gene:ECOLIN_01295	0
gene:ECOLIN_01300	13
gene:ECOLIN_01305	10
gene:ECOLIN_01310	0
gene:ECOLIN_01315	23
gene:ECOLIN_01320	0
gene:ECOLIN_01325	6
gene:ECOLIN_01330	23
gene:ECOLIN_01340	3
gene:ECOLIN_01345	8
gene:ECOLIN_01350	6
gene:ECOLIN_01355	2
gene:ECOLIN_01360	1
gene:ECOLIN_01375	3
gene:ECOLIN_01380	2
gene:ECOLIN_01385	13
gene:ECOLIN_01395	7
gene:ECOLIN_01400	8
gene:ECOLIN_01405	13
gene:ECOLIN_01410	6
gene:ECOLIN_01415	3
gene:ECOLIN_01420	62
gene:ECOLIN_01425	15
gene:ECOLIN_01430	878
gene:ECOLIN_01435	138
gene:ECOLIN_01440	232
gene:ECOLIN_01445	75
gene:ECOLIN_01450	16
gene:ECOLIN_01455	18
gene:ECOLIN_01460	21
gene:ECOLIN_01465	81
gene:ECOLIN_01470	2
gene:ECOLIN_01475	28
gene:ECOLIN_01485	323
gene:ECOLIN_01490	15
gene:ECOLIN_01495	32
gene:ECOLIN_01500	9
gene:ECOLIN_01505	5
gene:ECOLIN_01510	9
gene:ECOLIN_01520	139
gene:ECOLIN_01525	6
gene:ECOLIN_01530	2
gene:ECOLIN_01535	15
gene:ECOLIN_01540	0
gene:ECOLIN_01545	100
gene:ECOLIN_01550	8
gene:ECOLIN_01555	78
gene:ECOLIN_01560	538
gene:ECOLIN_01565	132
gene:ECOLIN_01570	175
gene:ECOLIN_01575	26
gene:ECOLIN_01580	14
gene:ECOLIN_01585	253
gene:ECOLIN_01595	97
gene:ECOLIN_01605	606
gene:ECOLIN_01610	11
gene:ECOLIN_01620	2
gene:ECOLIN_01625	82
gene:ECOLIN_01635	668
gene:ECOLIN_01640	53
gene:ECOLIN_01645	84
gene:ECOLIN_01650	113
gene:ECOLIN_01655	234
gene:ECOLIN_01660	135
gene:ECOLIN_01670	1
gene:ECOLIN_01675	11
gene:ECOLIN_01685	491
gene:ECOLIN_01690	4049
gene:ECOLIN_01695	194
gene:ECOLIN_01700	476
gene:ECOLIN_01705	236
gene:ECOLIN_01710	487
gene:ECOLIN_01715	23
gene:ECOLIN_01720	24
gene:ECOLIN_01725	8
gene:ECOLIN_01730	372
gene:ECOLIN_01735	59
gene:ECOLIN_01740	38
gene:ECOLIN_01745	75
gene:ECOLIN_01750	3340
gene:ECOLIN_01755	166
gene:ECOLIN_01760	1505
gene:ECOLIN_01765	560
gene:ECOLIN_01770	62
gene:ECOLIN_01775	1108
gene:ECOLIN_01780	1079
gene:ECOLIN_01785	59
gene:ECOLIN_01790	54
gene:ECOLIN_01795	3
gene:ECOLIN_01800	1231
gene:ECOLIN_01810	21
gene:ECOLIN_01815	700
gene:ECOLIN_01825	78
gene:ECOLIN_01830	234
gene:ECOLIN_01835	360
gene:ECOLIN_01840	140
gene:ECOLIN_01845	495
gene:ECOLIN_01850	549
gene:ECOLIN_01855	184
gene:ECOLIN_01860	487
gene:ECOLIN_01865	19
gene:ECOLIN_01875	1163
gene:ECOLIN_01880	238
gene:ECOLIN_01885	447
gene:ECOLIN_01890	6
gene:ECOLIN_01895	143
gene:ECOLIN_01900	197
gene:ECOLIN_01905	73
gene:ECOLIN_01910	264
gene:ECOLIN_01915	6
gene:ECOLIN_01920	3
gene:ECOLIN_01925	200
gene:ECOLIN_01930	52
gene:ECOLIN_01935	258
gene:ECOLIN_01940	481
gene:ECOLIN_01945	114
gene:ECOLIN_01950	6
gene:ECOLIN_01955	150
gene:ECOLIN_01960	10
gene:ECOLIN_01965	12
gene:ECOLIN_01970	41
gene:ECOLIN_01975	12
gene:ECOLIN_01980	498
gene:ECOLIN_01985	1615
gene:ECOLIN_01990	915
gene:ECOLIN_01995	558
gene:ECOLIN_02000	69
gene:ECOLIN_02005	58
gene:ECOLIN_02010	6
gene:ECOLIN_02015	50
gene:ECOLIN_02020	4
gene:ECOLIN_02025	48
gene:ECOLIN_02035	1
gene:ECOLIN_02040	4
gene:ECOLIN_02045	1
gene:ECOLIN_02050	14
gene:ECOLIN_02055	122
gene:ECOLIN_02060	522
gene:ECOLIN_02065	127
gene:ECOLIN_02070	1577
gene:ECOLIN_02075	108
gene:ECOLIN_02080	11
gene:ECOLIN_02085	27
gene:ECOLIN_02090	33
gene:ECOLIN_02095	76
gene:ECOLIN_02100	36
gene:ECOLIN_02105	303
gene:ECOLIN_02110	131
gene:ECOLIN_02115	104
gene:ECOLIN_02120	300
gene:ECOLIN_02130	142
gene:ECOLIN_02135	184
gene:ECOLIN_02140	217
gene:ECOLIN_02145	69
gene:ECOLIN_02150	80
gene:ECOLIN_02155	0
gene:ECOLIN_02160	3
gene:ECOLIN_02165	1
gene:ECOLIN_02170	4
gene:ECOLIN_02175	16
gene:ECOLIN_02180	1
gene:ECOLIN_02185	929
gene:ECOLIN_02190	564
gene:ECOLIN_02195	371
gene:ECOLIN_02200	552
gene:ECOLIN_02205	1054
gene:ECOLIN_02210	1251
gene:ECOLIN_02215	7
gene:ECOLIN_02220	336
gene:ECOLIN_02225	379
gene:ECOLIN_02230	453
gene:ECOLIN_02235	49
gene:ECOLIN_02240	36
gene:ECOLIN_02245	286
gene:ECOLIN_02250	275
gene:ECOLIN_02255	138
gene:ECOLIN_02260	866
gene:ECOLIN_02265	172
gene:ECOLIN_02270	308
gene:ECOLIN_02275	314
gene:ECOLIN_02280	295
gene:ECOLIN_02285	352
gene:ECOLIN_02290	168
gene:ECOLIN_02295	272
gene:ECOLIN_02300	132
gene:ECOLIN_02305	248
gene:ECOLIN_02310	272
gene:ECOLIN_02315	278
gene:ECOLIN_02320	185
gene:ECOLIN_02325	461
gene:ECOLIN_02330	527
gene:ECOLIN_02335	439
gene:ECOLIN_02340	2177
gene:ECOLIN_02345	336
gene:ECOLIN_02350	134
gene:ECOLIN_02355	334
gene:ECOLIN_02360	91
gene:ECOLIN_02365	48
gene:ECOLIN_02370	11
gene:ECOLIN_02375	21
gene:ECOLIN_02380	18
gene:ECOLIN_02385	35
gene:ECOLIN_02390	2
gene:ECOLIN_02395	67
gene:ECOLIN_02400	387
gene:ECOLIN_02405	410
gene:ECOLIN_02410	127
gene:ECOLIN_02415	17
gene:ECOLIN_02420	411
gene:ECOLIN_02425	678
gene:ECOLIN_02430	1080
gene:ECOLIN_02435	946
gene:ECOLIN_02440	192
gene:ECOLIN_02445	242
gene:ECOLIN_02450	919
gene:ECOLIN_02455	318
gene:ECOLIN_02460	422
gene:ECOLIN_02465	129
gene:ECOLIN_02470	477
gene:ECOLIN_02475	459
gene:ECOLIN_02480	1035
gene:ECOLIN_02485	1101
gene:ECOLIN_02490	150
gene:ECOLIN_02495	232
gene:ECOLIN_02500	106
gene:ECOLIN_02505	188
gene:ECOLIN_02510	958
gene:ECOLIN_02515	675
gene:ECOLIN_02520	40
gene:ECOLIN_02525	68
gene:ECOLIN_02530	2842
gene:ECOLIN_02535	56
gene:ECOLIN_02540	545
gene:ECOLIN_02545	10675
gene:ECOLIN_02550	17654
gene:ECOLIN_02555	19526
gene:ECOLIN_02560	1273
gene:ECOLIN_02565	1939
gene:ECOLIN_02570	24
gene:ECOLIN_02575	77
gene:ECOLIN_02580	263
gene:ECOLIN_02585	101
gene:ECOLIN_02590	196
gene:ECOLIN_02595	11
gene:ECOLIN_02600	23
gene:ECOLIN_02605	253
gene:ECOLIN_02610	893
gene:ECOLIN_02620	1105
gene:ECOLIN_02625	2807
gene:ECOLIN_02630	176
gene:ECOLIN_02635	1450
gene:ECOLIN_02640	361
gene:ECOLIN_02645	256
gene:ECOLIN_02650	629
gene:ECOLIN_02655	223
gene:ECOLIN_02660	258
gene:ECOLIN_02665	806
gene:ECOLIN_02670	1628
gene:ECOLIN_02675	1428
gene:ECOLIN_02680	1115
gene:ECOLIN_02685	404
gene:ECOLIN_02690	329
gene:ECOLIN_02700	300
gene:ECOLIN_02705	174
gene:ECOLIN_02710	112
gene:ECOLIN_02715	158
gene:ECOLIN_02720	337
gene:ECOLIN_02725	201
gene:ECOLIN_02730	47339
gene:ECOLIN_02735	738
gene:ECOLIN_02740	401
gene:ECOLIN_02745	63
gene:ECOLIN_02750	102
gene:ECOLIN_02755	564
gene:ECOLIN_02760	71
gene:ECOLIN_02765	650
gene:ECOLIN_02770	124
gene:ECOLIN_02775	260
gene:ECOLIN_02780	399
gene:ECOLIN_02785	8110
gene:ECOLIN_02790	2912
gene:ECOLIN_02795	4206
gene:ECOLIN_02800	1471
gene:ECOLIN_02805	565
gene:ECOLIN_02810	450
gene:ECOLIN_02815	1083
gene:ECOLIN_02820	270
gene:ECOLIN_02830	9077
gene:ECOLIN_02835	161
gene:ECOLIN_02840	128
gene:ECOLIN_02845	41
gene:ECOLIN_02850	98
gene:ECOLIN_02860	35
gene:ECOLIN_02865	9
gene:ECOLIN_02870	2788
gene:ECOLIN_02875	67
gene:ECOLIN_02880	7
gene:ECOLIN_02885	10
gene:ECOLIN_02890	22
gene:ECOLIN_02895	110
gene:ECOLIN_02900	38
gene:ECOLIN_02905	47
gene:ECOLIN_02910	69
gene:ECOLIN_02915	76
gene:ECOLIN_02920	22
gene:ECOLIN_02925	12
gene:ECOLIN_02930	8
gene:ECOLIN_02935	19
gene:ECOLIN_02940	8
gene:ECOLIN_02945	49
gene:ECOLIN_02950	13
gene:ECOLIN_02955	12
gene:ECOLIN_02960	36
gene:ECOLIN_02965	723
gene:ECOLIN_02970	156
gene:ECOLIN_02980	121
gene:ECOLIN_02985	542
gene:ECOLIN_02990	15
gene:ECOLIN_02995	0
gene:ECOLIN_03000	39
gene:ECOLIN_03005	15
gene:ECOLIN_03010	38
gene:ECOLIN_03015	171
gene:ECOLIN_03020	837
gene:ECOLIN_03025	116
gene:ECOLIN_03030	420
gene:ECOLIN_03035	170
gene:ECOLIN_03040	131
gene:ECOLIN_03045	45
gene:ECOLIN_03050	109
gene:ECOLIN_03055	6
gene:ECOLIN_03060	35
gene:ECOLIN_03065	153
gene:ECOLIN_03070	101
gene:ECOLIN_03075	467
gene:ECOLIN_03080	1511
gene:ECOLIN_03085	243
gene:ECOLIN_03090	79
gene:ECOLIN_03095	929
gene:ECOLIN_03100	131
gene:ECOLIN_03105	218
gene:ECOLIN_03110	3315
gene:ECOLIN_03115	1324
gene:ECOLIN_03120	315
gene:ECOLIN_03125	5542
gene:ECOLIN_03130	1017
gene:ECOLIN_03135	264
gene:ECOLIN_03140	206
gene:ECOLIN_03145	592
gene:ECOLIN_03150	103
gene:ECOLIN_03155	744
gene:ECOLIN_03160	697
gene:ECOLIN_03165	1158
gene:ECOLIN_03170	1024
gene:ECOLIN_03175	583
gene:ECOLIN_03180	413
gene:ECOLIN_03185	527
gene:ECOLIN_03190	99
gene:ECOLIN_03195	112
gene:ECOLIN_03200	127
gene:ECOLIN_03205	67
gene:ECOLIN_03210	47
gene:ECOLIN_03215	2
gene:ECOLIN_03220	145
gene:ECOLIN_03225	11731
gene:ECOLIN_03235	5775
gene:ECOLIN_03240	7816
gene:ECOLIN_03245	122
gene:ECOLIN_03250	442
gene:ECOLIN_03255	31
gene:ECOLIN_03260	10
gene:ECOLIN_03265	1
gene:ECOLIN_03270	17
gene:ECOLIN_03275	0
gene:ECOLIN_03280	1
gene:ECOLIN_03285	43
gene:ECOLIN_03290	174
gene:ECOLIN_03295	45
gene:ECOLIN_03300	91
gene:ECOLIN_03305	353
gene:ECOLIN_03310	10495
gene:ECOLIN_03315	254
gene:ECOLIN_03320	361
gene:ECOLIN_03325	1003
gene:ECOLIN_03330	2242
gene:ECOLIN_03335	40
gene:ECOLIN_03340	640
gene:ECOLIN_03345	5041
gene:ECOLIN_03350	251
gene:ECOLIN_03355	436
gene:ECOLIN_03360	161
gene:ECOLIN_03365	73
gene:ECOLIN_03370	63
gene:ECOLIN_03375	120
gene:ECOLIN_03380	185
gene:ECOLIN_03385	288
gene:ECOLIN_03390	371
gene:ECOLIN_03395	559
gene:ECOLIN_03400	3971
gene:ECOLIN_03405	1283
gene:ECOLIN_03410	281
gene:ECOLIN_03415	465
gene:ECOLIN_03420	500
gene:ECOLIN_03425	834
gene:ECOLIN_03430	11239
gene:ECOLIN_03435	72
gene:ECOLIN_03440	456
gene:ECOLIN_03445	4410
gene:ECOLIN_03450	3156
gene:ECOLIN_03455	7053
gene:ECOLIN_03460	591
gene:ECOLIN_03465	682
gene:ECOLIN_03470	22
gene:ECOLIN_03475	23
gene:ECOLIN_03480	23
gene:ECOLIN_03485	41
gene:ECOLIN_03490	47
gene:ECOLIN_03495	73
gene:ECOLIN_03500	102
gene:ECOLIN_03505	4388
gene:ECOLIN_03510	219
gene:ECOLIN_03515	372
gene:ECOLIN_03520	562
gene:ECOLIN_03525	341
gene:ECOLIN_03530	488
gene:ECOLIN_03535	101
gene:ECOLIN_03540	13
gene:ECOLIN_03545	16
gene:ECOLIN_03550	1
gene:ECOLIN_03555	24
gene:ECOLIN_03560	72
gene:ECOLIN_03565	22
gene:ECOLIN_03570	43
gene:ECOLIN_03575	72
gene:ECOLIN_03580	1045
gene:ECOLIN_03595	13
gene:ECOLIN_03600	22
gene:ECOLIN_03605	2656
gene:ECOLIN_03610	601
gene:ECOLIN_03615	23
gene:ECOLIN_03620	170
gene:ECOLIN_03625	713
gene:ECOLIN_03630	2204
gene:ECOLIN_03635	209
gene:ECOLIN_03640	65
gene:ECOLIN_03645	206
gene:ECOLIN_03650	387
gene:ECOLIN_03655	0
gene:ECOLIN_03660	2
gene:ECOLIN_03665	12
gene:ECOLIN_03670	5
gene:ECOLIN_03675	5695
gene:ECOLIN_03680	279
gene:ECOLIN_03685	242
gene:ECOLIN_03690	386
gene:ECOLIN_03695	523
gene:ECOLIN_03700	499
gene:ECOLIN_03705	640
gene:ECOLIN_03710	513
gene:ECOLIN_03715	217
gene:ECOLIN_03720	128
gene:ECOLIN_03725	29
gene:ECOLIN_03730	1359
gene:ECOLIN_03735	95
gene:ECOLIN_03740	23
gene:ECOLIN_03745	192
gene:ECOLIN_03750	165
gene:ECOLIN_03755	716
gene:ECOLIN_03760	688
gene:ECOLIN_03765	409
gene:ECOLIN_03770	374
gene:ECOLIN_03775	61
gene:ECOLIN_03780	2
gene:ECOLIN_03785	10157
gene:ECOLIN_03790	7820
gene:ECOLIN_03800	1031
gene:ECOLIN_03805	406
gene:ECOLIN_03810	595
gene:ECOLIN_03815	506
gene:ECOLIN_03820	1911
gene:ECOLIN_03825	1774
gene:ECOLIN_03830	2005
gene:ECOLIN_03840	131
gene:ECOLIN_03845	25
gene:ECOLIN_03850	42
gene:ECOLIN_03855	54
gene:ECOLIN_03860	21
gene:ECOLIN_03865	16
gene:ECOLIN_03870	5
gene:ECOLIN_03875	2916
gene:ECOLIN_03880	1733
gene:ECOLIN_03885	538
gene:ECOLIN_03890	952
gene:ECOLIN_03895	2921
gene:ECOLIN_03900	19354
gene:ECOLIN_03905	504
gene:ECOLIN_03910	174
gene:ECOLIN_03915	135
gene:ECOLIN_03920	142
gene:ECOLIN_03925	311
gene:ECOLIN_03930	209
gene:ECOLIN_03935	232
gene:ECOLIN_03940	1022
gene:ECOLIN_03945	284
gene:ECOLIN_03950	400
gene:ECOLIN_03955	97
gene:ECOLIN_03960	1136
gene:ECOLIN_03965	29
gene:ECOLIN_03980	0
gene:ECOLIN_03985	39
gene:ECOLIN_03990	32
gene:ECOLIN_03995	133
gene:ECOLIN_04000	504
gene:ECOLIN_04005	1360
gene:ECOLIN_04010	2095
gene:ECOLIN_04015	1486
gene:ECOLIN_04020	687
gene:ECOLIN_04025	214
gene:ECOLIN_04030	138
gene:ECOLIN_04035	4295
gene:ECOLIN_04040	207
gene:ECOLIN_04045	709
gene:ECOLIN_04050	594
gene:ECOLIN_04055	374
gene:ECOLIN_04060	109
gene:ECOLIN_04065	314
gene:ECOLIN_04070	2575
gene:ECOLIN_04080	53
gene:ECOLIN_04085	301
gene:ECOLIN_04090	279
gene:ECOLIN_04095	499
gene:ECOLIN_04100	245
gene:ECOLIN_04105	1179
gene:ECOLIN_04110	21
gene:ECOLIN_04115	4043
gene:ECOLIN_04120	4449
gene:ECOLIN_04125	2674
gene:ECOLIN_04130	211
gene:ECOLIN_04135	10
gene:ECOLIN_04140	426
gene:ECOLIN_04145	988
gene:ECOLIN_04150	2305
gene:ECOLIN_04155	1150
gene:ECOLIN_04160	771
gene:ECOLIN_04165	106
gene:ECOLIN_04170	175
gene:ECOLIN_04175	672
gene:ECOLIN_04180	48
gene:ECOLIN_04185	361
gene:ECOLIN_04190	641
gene:ECOLIN_04195	730
gene:ECOLIN_04200	3203
gene:ECOLIN_04205	31784
gene:ECOLIN_04210	49
gene:ECOLIN_04215	18628
gene:ECOLIN_04220	106
gene:ECOLIN_04230	295
gene:ECOLIN_04235	128
gene:ECOLIN_04240	867
gene:ECOLIN_04245	266
gene:ECOLIN_04250	165
gene:ECOLIN_04255	138
gene:ECOLIN_04260	17
gene:ECOLIN_04265	48
gene:ECOLIN_04270	199
gene:ECOLIN_04275	263
gene:ECOLIN_04280	1007
gene:ECOLIN_04285	835
gene:ECOLIN_04290	539
gene:ECOLIN_04295	145
gene:ECOLIN_04300	35
gene:ECOLIN_04305	39
gene:ECOLIN_04310	135
gene:ECOLIN_04315	143
gene:ECOLIN_04320	12697
gene:ECOLIN_04325	287
gene:ECOLIN_04330	181
gene:ECOLIN_04335	3113
gene:ECOLIN_04340	480
gene:ECOLIN_04345	233
gene:ECOLIN_04350	203
gene:ECOLIN_04355	46
gene:ECOLIN_04360	86
gene:ECOLIN_04365	58
gene:ECOLIN_04370	30
gene:ECOLIN_04375	1
gene:ECOLIN_04380	1
gene:ECOLIN_04385	909
gene:ECOLIN_04390	398
gene:ECOLIN_04395	1439
gene:ECOLIN_04400	73
gene:ECOLIN_04405	222
gene:ECOLIN_04410	178
gene:ECOLIN_04415	169
gene:ECOLIN_04420	8526
gene:ECOLIN_04425	2246
gene:ECOLIN_04430	387
gene:ECOLIN_04435	756
gene:ECOLIN_04440	99
gene:ECOLIN_04445	95
gene:ECOLIN_04450	85
gene:ECOLIN_04455	100
gene:ECOLIN_04460	127
gene:ECOLIN_04465	370
gene:ECOLIN_04470	331
gene:ECOLIN_04475	1219
gene:ECOLIN_04480	710
gene:ECOLIN_04485	981
gene:ECOLIN_04490	293
gene:ECOLIN_04495	550
gene:ECOLIN_04500	1201
gene:ECOLIN_04505	7796
gene:ECOLIN_04510	29
gene:ECOLIN_04515	24
gene:ECOLIN_04520	120
gene:ECOLIN_04535	1336
gene:ECOLIN_04545	839
gene:ECOLIN_04550	1163
gene:ECOLIN_04555	303
gene:ECOLIN_04565	4087
gene:ECOLIN_04570	1979
gene:ECOLIN_04575	23327
gene:ECOLIN_04585	42
gene:ECOLIN_04590	28
gene:ECOLIN_04595	77
gene:ECOLIN_04600	379
gene:ECOLIN_04605	254
gene:ECOLIN_04610	1020
gene:ECOLIN_04615	1400
gene:ECOLIN_04620	1437
gene:ECOLIN_04625	585
gene:ECOLIN_04630	590
gene:ECOLIN_04635	6076
gene:ECOLIN_04640	172
gene:ECOLIN_04645	57
gene:ECOLIN_04650	84
gene:ECOLIN_04655	267
gene:ECOLIN_04660	1155
gene:ECOLIN_04665	2402
gene:ECOLIN_04675	7927
gene:ECOLIN_04680	159
gene:ECOLIN_04685	228
gene:ECOLIN_04690	3845
gene:ECOLIN_04695	435
gene:ECOLIN_04700	121
gene:ECOLIN_04705	584
gene:ECOLIN_04710	8074
gene:ECOLIN_04715	2476
gene:ECOLIN_04720	174
gene:ECOLIN_04725	388
gene:ECOLIN_04735	90
gene:ECOLIN_04740	150
gene:ECOLIN_04745	647
gene:ECOLIN_04750	626
gene:ECOLIN_04755	105
gene:ECOLIN_04760	236
gene:ECOLIN_04765	186
gene:ECOLIN_04770	154
gene:ECOLIN_04775	777
gene:ECOLIN_04780	5176
gene:ECOLIN_04785	918
gene:ECOLIN_04790	973
gene:ECOLIN_04795	3385
gene:ECOLIN_04805	644
gene:ECOLIN_04810	1532
gene:ECOLIN_04815	1301
gene:ECOLIN_04820	3240
gene:ECOLIN_04825	37
gene:ECOLIN_04830	12
gene:ECOLIN_04835	35
gene:ECOLIN_04840	20
gene:ECOLIN_04845	48
gene:ECOLIN_04850	46
gene:ECOLIN_04855	612
